Reaction,Flux
EX_4mop[e],0
PEPtr,-600
GUDACtr,0
THYMDtr2,-10000
CHOLPtr,0
DCMPtr,9000
FUMtr,-10000
ICITtr,-7200
XMPtr,0
IMPtr,-10000
GLYC3tr,2468.88833333333
EX_cholp[e],0
EX_dcmp[e],-9000
EX_gudac[e],0
EX_icit[e],7200
EX_pep[e],-600
EX_xmp[e],0
EX_glyc3p[e],-2468.88833333333
ARACHDFATPtc,10000
FOLOAT2tc,-1600
GLCt4,-9999.99
PHEMEt,0
VITD3t2,0
r0963,1600
PMTCRNte,0
TTDCRNNAt,-10000
3MOXTYRt,0
BILIVERDt,0
C05953td,10000
C05953tm,-10000
CE2176t,0
EX_biliverd[e],0
EX_CE2176[e],0
EX_HC00900[e],-1600
EX_hgentis[e],0
EX_mi1p_D[e],0
EX_nwharg[e],0
EX_ttdcrn[e],-10000
GLYC_Rt,-1468.88833333333
HC00900t2,-1600
HC00900t4,0
HGENTISt,0
MI1Pt,0
NWHARGtd,0
OAAt,4400
PSERtr,0
EX_3moxtyr[e],0
EX_glyc_R[e],-1468.88833333333
EX_oaa[e],4400
EX_pser_L[e],0
EX_ttdcea[e],10000
TTDCEAt,10000
r0202m,0
NORMETEt,0
EX_normete_L[e],0
EX_homoval[e],0
3DECCRNtr,10000
3IVCRNtr,0
C16DCtr,0
C5DCtr,0
C6DCtr,10000
C8DCtr,0
DMHPTCRNtr,-10000
PMTCRNtr,0
MALOAtm,600
2MOPtm,0
MMALtm,-1600
r2514m,0
AGPAT2,1868.88833333333
CA2t,8749.9975
UNK3r,0
CORE5t,0
CORE8t,0
PROSTGE2t2r,0
PROSTGE2t2m,10000
DXTRNt,0
EX_dxtrn[e],0
ADK1,-10000
ASPTA,-5000
CO2t,-10000
CPPPGO,0
CTPS1,0
CTPS2,0
DHFR,0
EX_acac[e],10000
EX_adn[e],0
EX_akg[e],-10000
EX_asn_L[e],5000
EX_asp_L[e],-10000
EX_but[e],0
EX_co2[e],421.124166666665
EX_dad_2[e],0
EX_dcyt[e],9000
EX_fe3[e],0
EX_fum[e],10000
EX_gal[e],10000
EX_glu_L[e],0
EX_h[e],1000
EX_h2o[e],1000
EX_ile_L[e],0
EX_ins[e],0
EX_lac_L[e],600
EX_leu_L[e],-1864.44666666667
EX_lys_L[e],0
EX_met_L[e],0
EX_o2[e],-0.01
EX_orn[e],0
EX_pi[e],10000
EX_ppi[e],0
EX_pro_L[e],0
EX_ser_L[e],0
EX_thymd[e],0
EX_uri[e],10000
EX_val_L[e],0
FBA,8965.55583333334
FBP,0
FCLTc,0
FUM,6800
GALU,10000
GAPD,0
GK1,0
GLNS,0
GMPS2,0
GUAPRT,10000
HEX1,0.0100000000002183
HMBS,0
IMPD,0
INSt2,0
LEUTA,0
MTHFD,10000
NDPK1,-10000
NDPK2,10000
NDPK5,0
NDPK6,-10000
NDPK7,0
O2t,10000
PGI,10000
PGK,0
PGMT,-0.0100000000002183
PIt6b,-10000
PPA,0
PPM,10000
PRPPS,10000
PSERT,0
PSP_L,0
PUNP3,10000
PUNP5,0
RPI,-10000
SPODM,0
TALA,10000
THMDt2r,-10000
TMDK1,0
TPI,-434.444166666664
UDPG4E,0.0100000000002183
UMPK,-10000
UPP3S,0
UPPDC1,0
r0010,864.441666666668
EX_gly[e],10000
EX_cys_L[e],0
EX_ala_L[e],10000
EX_his_L[e],0
EX_thr_L[e],-10000
EX_gln_L[e],-5000
EX_phe_L[e],0
EX_tyr_L[e],0
NTD2,0
NTD5,0
NTD6,6582.20833333333
NTD7,0
NTD9,0
NTD11,0
EX_nh4[e],864.446666666667
NH4tb,-10000
CYTK1,10000
CYTK2,-10000
EX_ptrc[e],9135.55333333333
EX_trp_L[e],0
FACOAL161,0
GALT,-1.81898940354586e-12
GLYK,0
GPDDA1,0
HXPRT,0
LCADi,0
LDH_L,-10000
LGTHL,0
MDH,10000
NTD3,0
PFK,10000
PYK,600
r0392,-1468.88833333333
r0792,1468.88833333333
UGLT,1.81898940354586e-12
EX_pyr[e],-10000
EX_ade[e],-10000
EX_acald[e],10000
ACALDt,-10000
EX_pheme[e],0
MTHFD2,-10000
CE2176tm,0
NACVANALAm,0
NACVANALAtm,0
NACVANALAte,0
EX_nacvanala[e],0
4OHBUTm,0
4OHBUTtmc,0
4OHBUTtce,0
EX_4ohbut[e],0
PAIL_hs_t1e,0
SPHMYLN1825_hs_ATPt,0
SPHMYLN1825_hs_t1,0
34DHOXMANDte,0
13_CIS_RETNte,600
EX_13_cis_retn[e],600
EX_34dhoxmand[e],0
PPBNGte,0
EX_ppbng[e],0
12PPDRte,0
EX_12ppd_R[e],0
FDPte,1034.44416666666
EX_fdp[e],1034.44416666666
HC00009te,0
EX_HC00009[e],0
CE2172t,0
EX_CE2172[e],0
BGAL1e,10000
CRMte,0
EX_gluside_hs[e],9999.99
NO2te,10000
EX_pail_hs[e],0
EX_galgluside_hs[e],-9999.99
HMR_0014,0
HMR_0019,0
HMR_0020,0
HMR_0155,10000
HMR_0156,0
HMR_0200,-10000
HMR_0209,0
HMR_0211,0
HMR_0259,0
HMR_0267,-10000
HMR_0293,-10000
HMR_0319,-10000
HMR_0410,0
HMR_0468,0
HMR_0482,0
HMR_0553,0
HMR_0561,0
HMR_0594,0
HMR_0602,0
HMR_0653,0
HMR_0654,0
HMR_0657,0
HMR_0763,0
HMR_0765,0.0100000000002183
HMR_0770,-0.0100000000002183
HMR_0771,0
HMR_1306,0
HMR_1307,0
HMR_1312,5432.22083333333
HMR_1321,-5432.22083333333
HMR_1406,10000
HMR_1409,-10000
HMR_2284,0
HMR_2287,0
HMR_2293,0
HMR_2359,0
HMR_2611,-10000
HMR_2612,0
HMR_2613,0
HMR_2666,-10000
HMR_2764,0
HMR_3288,0
HMR_3398,0
HMR_3597,0
HMR_3831,10000
HMR_3966,0
HMR_4284,10000
HMR_4700,0
HMR_4701,0
HMR_4757,0
HMR_4763,0
HMR_4957,0
HMR_5344,0
HMR_5409,0
HMR_6364,0
HMR_6385,0.0100000000002183
HMR_6558,0
HMR_6583,0
HMR_6595,0
HMR_6755,0
HMR_6854,-2498.89083333334
HMR_6991,10000
HMR_7617,10000
HMR_7618,10000
HMR_7748,10000
HMR_7749,-10000
HMR_8090,0
HMR_8475,-9000
HMR_8510,0
HMR_9577,10000
HMR_9578,10000
HMR_9627,0.0100000000002183
HMR_9640,0.0100000000002183
HMR_9652,0
HMR_9660,0
HMR_9662,0
HMR_9669,0
HMR_9671,0
HMR_9674,0
HMR_9680,0
HMR_9717,0
HMR_9727,0
EX_M02353[e],0
EX_M02352[e],0
EX_apoC_Lys[e],0
HMR_5099,0
EX_glc_D[e],-0.01
3HPVStep,-10000
3HPVSthc,-10000
3ISPVStep,-10000
3ISPVSthc,-10000
AM1A4NCShc,0
AM1A4NCSteb,0
AM1ACStep,0
AM4N9CShc,0
AM4NC9CSteb,0
AM9CSAtep,0
EX_am1a4ncs[e],0
EX_am1acs[e],0
EX_am4n9cs[e],0
EX_am9csa[e],0
EX_nfd[e],0
EX_nfdnpy[e],0
NFDNPYtep,0
NFDOXDhc,0
NFDtd,0
TMDOATPtsc,10000
TMDOATthc,-10000
EX_M01807[e],0
EX_M01820[e],0
EX_M01819[e],0
EX_M02745[e],0
EX_HC02080[e],0
EX_h2co3[e],0
DCMPtm,-9000
ATPS4minew,1000
CYOR_u10minew,0
NADH2_u10minew,0
CYOOm2inew,0
biomass_ob,0
biomass_ex,0
